district_code,district_name,fiscal_year,fund,beginning_balance,revenues,expenditures,ending_balance,gf_unassigned,gf_assigned
4491,Moravia,2018,Enterprise,0.0,0.0,0.0,0.0,,
4491,Moravia,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4491,Moravia,2018,General,1272310.0,4490164.0,4425817.0,1336658.0,,
4491,Moravia,2018,Management,20274.0,151569.0,72808.0,99035.0,,
4491,Moravia,2018,Nutrition,-995.0,269420.0,221263.0,47163.0,,
4491,Moravia,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
4491,Moravia,2018,PERL,0.0,0.0,0.0,0.0,,
4491,Moravia,2018,PPEL,15528.0,37713.0,52566.0,677.0,,
4491,Moravia,2018,Sales Tax,362186.0,310430.0,430216.0,242400.0,,
4491,Moravia,2019,Activity,142293.52,202557.25,192291.22,152559.55,,
4491,Moravia,2019,Debt Service,96658.62,273658.49,272647.5,97669.61,,
4491,Moravia,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4491,Moravia,2019,Enterprise,0.0,0.0,0.0,0.0,,
4491,Moravia,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4491,Moravia,2019,General,1336657.56,4759942.53,4510809.16,1585790.93,,
4491,Moravia,2019,Management,99034.54,227139.74,136233.58,189940.7,,
4491,Moravia,2019,Nutrition,47162.84,271753.37,223676.36,95239.85,,
4491,Moravia,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
4491,Moravia,2019,PERL,0.0,0.0,0.0,0.0,,
4491,Moravia,2019,PPEL,677.06,40554.63,24698.79,16532.9,,
4491,Moravia,2019,Sales Tax,242400.05,352648.07,309497.31,285550.81,,
4491,Moravia,2020,Activity,152559.55,167794.01,157141.65,163211.91,,
4491,Moravia,2020,Debt Service,97669.61,271956.79,274487.5,95138.9,,
4491,Moravia,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4491,Moravia,2020,Enterprise,0.0,0.0,0.0,0.0,,
4491,Moravia,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4491,Moravia,2020,General,1585790.93,4868128.17,4672740.23,1781178.87,,
4491,Moravia,2020,Management,189940.7,123141.36,114597.0,198485.06,,
4491,Moravia,2020,Nutrition,95239.85,212934.22,221025.67,87148.4,,
4491,Moravia,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
4491,Moravia,2020,PERL,0.0,0.0,0.0,0.0,,
4491,Moravia,2020,PPEL,16532.9,36987.86,15748.69,37772.07,,
4491,Moravia,2020,Sales Tax,285550.81,363520.59,437096.24,211975.16,,
4491,Moravia,2021,Activity,163211.91,198541.4,213230.93,148522.38,,
4491,Moravia,2021,Debt Service,95138.9,277386.29,271247.5,101277.69,,
4491,Moravia,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4491,Moravia,2021,Enterprise,0.0,0.0,0.0,0.0,,
4491,Moravia,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4491,Moravia,2021,General,1781178.87,5039982.07,4724091.18,2097069.76,,
4491,Moravia,2021,Management,198485.06,155609.03,151585.11,202508.98,,
4491,Moravia,2021,Nutrition,87148.4,341076.57,245902.1,182322.87,,
4491,Moravia,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
4491,Moravia,2021,PERL,0.0,0.0,0.0,0.0,,
4491,Moravia,2021,PPEL,37772.07,56036.35,86764.32,7044.1,,
4491,Moravia,2021,Sales Tax,211975.16,362000.79,198074.61,375901.34,,
4491,Moravia,2022,Activity,148522.38,199673.86,169687.89,178508.35,,
4491,Moravia,2022,Debt Service,101277.69,1141985.24,1230355.18,12907.75,,
4491,Moravia,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4491,Moravia,2022,Enterprise,0.0,0.0,0.0,0.0,,
4491,Moravia,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4491,Moravia,2022,General,2097069.76,5542720.3,5209508.39,2430281.67,,
4491,Moravia,2022,Management,202508.98,173294.74,126732.55,249071.17,,
4491,Moravia,2022,Nutrition,182322.87,367987.09,306379.57,243930.39,,
4491,Moravia,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
4491,Moravia,2022,PERL,0.0,0.0,0.0,0.0,,
4491,Moravia,2022,PPEL,7044.1,46409.13,48233.34,5219.89,,
4491,Moravia,2022,Sales Tax,375901.34,447087.24,582085.62,240902.96,,
4491,Moravia,2023,Activity,178508.35,234713.48,178381.19,234840.64,,
4491,Moravia,2023,Debt Service,12907.75,397452.28,388655.2,21704.83,,
4491,Moravia,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4491,Moravia,2023,Enterprise,0.0,0.0,0.0,0.0,,
4491,Moravia,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4491,Moravia,2023,General,2430281.67,5368240.69,5054576.81,2743945.55,2507798.74,0
4491,Moravia,2023,Management,249071.17,220096.32,183002.78,286164.71,,
4491,Moravia,2023,Nutrition,243930.39,317901.64,275079.91,286752.12,,
4491,Moravia,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
4491,Moravia,2023,PERL,0.0,0.0,0.0,0.0,,
4491,Moravia,2023,PPEL,5219.89,50912.26,53504.53,2627.62,,
4491,Moravia,2023,Sales Tax,240902.96,470356.83,501344.24,209915.55,,
4491,Moravia,2024,General,2743945.55,5635344.58,5385379.64,2993910.49,2856297.59,0
4505,Mormon Trail,2017,Activity,67332.0,91569.0,88307.0,70594.0,,
4505,Mormon Trail,2017,Debt Service,2208.0,0.0,2208.0,0.0,,
4505,Mormon Trail,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2017,Enterprise,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2017,General,403531.0,3401822.0,3118498.0,686855.0,,
4505,Mormon Trail,2017,Management,186962.0,79714.0,36215.0,230461.0,,
4505,Mormon Trail,2017,Nutrition,80254.0,195363.0,201642.0,73973.0,,
4505,Mormon Trail,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2017,PERL,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2017,PPEL,42656.0,83378.0,91123.0,34912.0,,
4505,Mormon Trail,2017,Sales Tax,762683.0,279207.0,0.0,1041890.0,,
4505,Mormon Trail,2018,Activity,70594.0,98374.0,92798.0,76169.0,,
4505,Mormon Trail,2018,Debt Service,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2018,Enterprise,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2018,General,686855.0,3434789.0,3267056.0,854588.0,,
4505,Mormon Trail,2018,Management,230461.0,54373.0,92143.0,192692.0,,
4505,Mormon Trail,2018,Nutrition,73973.0,179941.0,174400.0,79514.0,,
4505,Mormon Trail,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2018,PERL,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2018,PPEL,34912.0,84264.0,92571.0,26604.0,,
4505,Mormon Trail,2018,Sales Tax,1041890.0,506872.0,601389.0,947373.0,,
4505,Mormon Trail,2019,Activity,76169.04,102214.52,91299.27,87084.29,,
4505,Mormon Trail,2019,Debt Service,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2019,Enterprise,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2019,General,854587.99,3569491.59,3396288.94,1027790.64,,
4505,Mormon Trail,2019,Management,192692.16,239590.12,44888.86,387393.42,,
4505,Mormon Trail,2019,Nutrition,79513.84,174081.8,161311.29,92284.35,,
4505,Mormon Trail,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2019,PERL,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2019,PPEL,26604.34,103302.48,64936.75,64970.07,,
4505,Mormon Trail,2019,Sales Tax,947372.67,293849.87,152149.72,1089072.82,,
4505,Mormon Trail,2020,Activity,87084.29,62516.08,62881.0,86719.37,,
4505,Mormon Trail,2020,Debt Service,0.0,258359.16,258359.16,0.0,,
4505,Mormon Trail,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2020,Enterprise,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2020,General,1027790.64,3300816.09,3360972.07,967634.66,,
4505,Mormon Trail,2020,Management,387393.42,347050.78,62224.6,672219.6,,
4505,Mormon Trail,2020,Nutrition,92284.35,167615.01,143242.21,116657.15,,
4505,Mormon Trail,2020,Other Capital Projects,0.0,7516975.3,63438.5,7453536.8,,
4505,Mormon Trail,2020,PERL,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2020,PPEL,64970.07,112507.34,145033.4,32444.01,,
4505,Mormon Trail,2020,Sales Tax,1089072.82,2090417.54,2184987.25,994503.11,,
4505,Mormon Trail,2021,Activity,86719.37,67211.5,64729.4,89201.47,,
4505,Mormon Trail,2021,Debt Service,0.0,609533.4,411172.05,198361.35,,
4505,Mormon Trail,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2021,Enterprise,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2021,General,967634.66,3220765.67,3761742.11,426658.22,,
4505,Mormon Trail,2021,Management,672219.6,77197.19,73792.12,675624.67,,
4505,Mormon Trail,2021,Nutrition,116657.15,153672.13,177206.23,93123.05,,
4505,Mormon Trail,2021,Other Capital Projects,7453536.8,3236.19,465853.83,6990919.16,,
4505,Mormon Trail,2021,PERL,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2021,PPEL,32444.01,201443.36,130370.57,103516.8,,
4505,Mormon Trail,2021,Sales Tax,994503.11,236106.05,779981.78,450627.38,,
4505,Mormon Trail,2022,Activity,89201.47,82257.74,71198.28,100260.93,,
4505,Mormon Trail,2022,Debt Service,198361.35,710157.43,890674.52,17844.26,,
4505,Mormon Trail,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2022,Enterprise,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2022,General,426658.22,4721709.36,4059872.59,1088494.99,,
4505,Mormon Trail,2022,Management,675624.67,148432.92,149335.67,674721.92,,
4505,Mormon Trail,2022,Nutrition,93123.05,290940.76,219498.14,164565.67,,
4505,Mormon Trail,2022,Other Capital Projects,6990919.16,1305.0,6415781.43,576442.73,,
4505,Mormon Trail,2022,PERL,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2022,PPEL,103516.8,1288407.19,234996.2,1156927.79,,
4505,Mormon Trail,2022,Sales Tax,450627.38,292258.1,439777.47,303108.01,,
4505,Mormon Trail,2023,Activity,100260.93,110030.8,125083.38,85208.35,,
4505,Mormon Trail,2023,Debt Service,17844.26,980977.69,794741.75,204080.2,,
4505,Mormon Trail,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2023,Enterprise,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2023,General,1088494.99,3747851.11,4275070.09,561276.01,372520.63,0
4505,Mormon Trail,2023,Management,674721.92,45043.26,99276.73,620488.45,,
4505,Mormon Trail,2023,Nutrition,164565.67,196520.67,238583.13,122503.21,,
4505,Mormon Trail,2023,Other Capital Projects,576442.73,1893296.58,4155678.39,-1685939.08,,
4505,Mormon Trail,2023,PERL,0.0,0.0,0.0,0.0,,
4505,Mormon Trail,2023,PPEL,1156927.79,184027.06,187068.93,1153885.92,,
4505,Mormon Trail,2023,Sales Tax,303108.01,1573641.04,944372.63,932376.42,,
4505,Mormon Trail,2024,General,561276.01,3340590.02,3428511.65,473354.38,431033.03,0
4509,Morning Sun,2017,Activity,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2017,Debt Service,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2017,Enterprise,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2017,General,401527.0,2883265.0,2463691.0,821101.0,,
4509,Morning Sun,2017,Management,230852.0,151317.0,33842.0,348328.0,,
4509,Morning Sun,2017,Nutrition,-13567.0,76958.0,71457.0,-8067.0,,
4509,Morning Sun,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2017,PERL,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2017,PPEL,49193.0,19698.0,28589.0,40302.0,,
4509,Morning Sun,2017,Sales Tax,185104.0,204866.0,243022.0,146948.0,,
4509,Morning Sun,2018,Activity,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2018,Debt Service,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2018,Enterprise,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2018,General,821101.0,2730701.0,2444611.0,1107191.0,,
4509,Morning Sun,2018,Management,348328.0,251838.0,51658.0,548508.0,,
4509,Morning Sun,2018,Nutrition,-8067.0,67402.0,69774.0,-10438.0,,
4509,Morning Sun,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2018,PERL,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2018,PPEL,40302.0,20847.0,26800.0,34349.0,,
4509,Morning Sun,2018,Sales Tax,146948.0,211066.0,123055.0,234959.0,,
4509,Morning Sun,2019,Activity,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2019,Debt Service,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2019,Enterprise,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2019,General,1107191.27,2637125.42,2411339.99,1332976.7,,
4509,Morning Sun,2019,Management,548507.74,377832.91,45511.5,880829.15,,
4509,Morning Sun,2019,Nutrition,-10438.3,76183.59,68313.2,-2567.91,,
4509,Morning Sun,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2019,PERL,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2019,PPEL,34348.66,24916.77,0.0,59265.43,,
4509,Morning Sun,2019,Sales Tax,234958.95,197761.54,228021.56,204698.93,,
4509,Morning Sun,2020,Activity,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2020,Debt Service,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2020,Enterprise,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2020,General,1332976.7,2520322.58,2468170.67,1385128.61,,
4509,Morning Sun,2020,Management,880829.15,399804.22,29495.5,1251137.87,,
4509,Morning Sun,2020,Nutrition,-2567.91,119653.28,94624.5,22460.87,,
4509,Morning Sun,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2020,PERL,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2020,PPEL,59265.43,23279.14,25000.0,57544.57,,
4509,Morning Sun,2020,Sales Tax,204698.93,194564.88,193486.91,205776.9,,
4509,Morning Sun,2021,Activity,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2021,Debt Service,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2021,Enterprise,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2021,General,1385128.61,2728429.69,2489442.98,1624115.32,,
4509,Morning Sun,2021,Management,1251137.87,435313.52,60932.3,1625519.09,,
4509,Morning Sun,2021,Nutrition,22460.87,113529.87,83765.97,52224.77,,
4509,Morning Sun,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2021,PERL,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2021,PPEL,57544.57,24655.59,25000.0,57200.16,,
4509,Morning Sun,2021,Sales Tax,205776.9,209036.18,120744.03,294069.05,,
4509,Morning Sun,2022,Activity,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2022,Debt Service,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2022,Enterprise,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2022,General,1624115.32,2800428.62,2580079.01,1844464.93,,
4509,Morning Sun,2022,Management,1625519.09,351310.51,71201.72,1905627.88,,
4509,Morning Sun,2022,Nutrition,52224.77,104260.61,61268.89,95216.49,,
4509,Morning Sun,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2022,PERL,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2022,PPEL,57200.16,25146.11,28000.0,54346.27,,
4509,Morning Sun,2022,Sales Tax,294069.05,232845.21,147567.38,379346.88,,
4509,Morning Sun,2023,Activity,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2023,Debt Service,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2023,Enterprise,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2023,General,1844464.93,2846141.67,2649477.81,2041128.79,1943888.97,0
4509,Morning Sun,2023,Management,1905627.88,420856.0,76030.38,2250453.5,,
4509,Morning Sun,2023,Nutrition,95216.49,102577.49,91700.53,106093.45,,
4509,Morning Sun,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2023,PERL,0.0,0.0,0.0,0.0,,
4509,Morning Sun,2023,PPEL,54346.27,24619.45,31000.0,47965.72,,
4509,Morning Sun,2023,Sales Tax,379346.88,263200.01,140511.52,502035.37,,
4509,Morning Sun,2024,General,2041128.79,2962851.86,2794833.12,2209147.53,2143640.87,0
4518,Moulton-Udell,2017,Activity,33510.0,73927.0,73909.0,33527.0,,
4518,Moulton-Udell,2017,Debt Service,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2017,Enterprise,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2017,General,1116389.0,2512089.0,2522076.0,1106400.0,,
4518,Moulton-Udell,2017,Management,95213.0,55669.0,41926.0,108956.0,,
4518,Moulton-Udell,2017,Nutrition,38776.0,140406.0,119489.0,59693.0,,
4518,Moulton-Udell,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2017,PERL,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2017,PPEL,74516.0,62682.0,29225.0,107973.0,,
4518,Moulton-Udell,2017,Sales Tax,286744.0,220808.0,171956.0,335596.0,,
4518,Moulton-Udell,2018,Activity,33527.0,66911.0,64842.0,35596.0,,
4518,Moulton-Udell,2018,Debt Service,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2018,Enterprise,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2018,General,1106400.0,2538010.0,2559520.0,1084889.0,,
4518,Moulton-Udell,2018,Management,108956.0,65218.0,40615.0,133557.0,,
4518,Moulton-Udell,2018,Nutrition,59693.0,115058.0,108211.0,66540.0,,
4518,Moulton-Udell,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2018,PERL,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2018,PPEL,107973.0,68403.0,13119.0,163258.0,,
4518,Moulton-Udell,2018,Sales Tax,335596.0,210036.0,125367.0,420264.0,,
4518,Moulton-Udell,2019,Activity,35596.48,67487.47,71731.86,31352.09,,
4518,Moulton-Udell,2019,Debt Service,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2019,Enterprise,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2019,General,1084889.43,2702351.22,2705091.56,1082149.09,,
4518,Moulton-Udell,2019,Management,133557.38,16330.55,34868.1,115019.83,,
4518,Moulton-Udell,2019,Nutrition,66539.86,111383.3,110783.28,67139.88,,
4518,Moulton-Udell,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2019,PERL,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2019,PPEL,163257.81,73380.63,10228.53,226409.91,,
4518,Moulton-Udell,2019,Sales Tax,420264.34,221274.44,222625.51,418913.27,,
4518,Moulton-Udell,2020,Activity,31352.09,56870.8,41884.96,46337.93,,
4518,Moulton-Udell,2020,Debt Service,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2020,Enterprise,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2020,General,1082149.09,2762932.04,2776167.48,1068913.65,,
4518,Moulton-Udell,2020,Management,115019.83,54076.21,79098.35,89997.69,,
4518,Moulton-Udell,2020,Nutrition,67139.88,98623.7,116168.9,49594.68,,
4518,Moulton-Udell,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2020,PERL,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2020,PPEL,226409.91,73540.14,64874.38,235075.67,,
4518,Moulton-Udell,2020,Sales Tax,418913.27,230548.88,198524.87,450937.28,,
4518,Moulton-Udell,2021,Activity,46337.93,29861.82,51668.7,24531.05,,
4518,Moulton-Udell,2021,Debt Service,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2021,Enterprise,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2021,General,1068913.65,3023294.51,2978213.09,1113995.07,,
4518,Moulton-Udell,2021,Management,89997.69,76885.09,53608.23,113274.55,,
4518,Moulton-Udell,2021,Nutrition,49594.68,118982.39,109649.12,58927.95,,
4518,Moulton-Udell,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2021,PERL,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2021,PPEL,235075.67,99535.95,120108.38,214503.24,,
4518,Moulton-Udell,2021,Sales Tax,450937.28,248560.57,144677.67,554820.18,,
4518,Moulton-Udell,2022,Activity,24531.05,69951.02,62105.39,32376.68,,
4518,Moulton-Udell,2022,Debt Service,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2022,Enterprise,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2022,General,1113995.07,2719232.92,3026017.64,807210.35,,
4518,Moulton-Udell,2022,Management,113274.55,76123.62,28178.6,161219.57,,
4518,Moulton-Udell,2022,Nutrition,58927.95,114119.7,126231.07,46816.58,,
4518,Moulton-Udell,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2022,PERL,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2022,PPEL,214503.24,101074.23,86520.98,229056.49,,
4518,Moulton-Udell,2022,Sales Tax,554820.18,214855.52,175690.95,593984.75,,
4518,Moulton-Udell,2023,Activity,32376.68,78418.0,70941.3,39853.38,,
4518,Moulton-Udell,2023,Debt Service,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2023,Enterprise,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2023,General,807210.35,2856496.62,3168456.49,495250.48,109566.65,0
4518,Moulton-Udell,2023,Management,161219.57,125393.02,110444.58,176168.01,,
4518,Moulton-Udell,2023,Nutrition,46816.58,128820.74,136785.77,38851.55,,
4518,Moulton-Udell,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2023,PERL,0.0,0.0,0.0,0.0,,
4518,Moulton-Udell,2023,PPEL,229056.49,143219.23,316902.3,55373.42,,
4518,Moulton-Udell,2023,Sales Tax,593984.75,301630.31,199146.77,696468.29,,
4518,Moulton-Udell,2024,General,495250.48,3098573.6,3112754.11,481069.97,131673.05,0
4527,Mount Ayr,2017,Activity,191763.0,397476.0,365241.0,223998.0,,
