district_code,district_name,fiscal_year,gf_revenues,gf_expenditures,gf_total_fund_balance,gf_unassigned_car,gf_assigned_car,management_fund_balance,ppel_fund_balance,save_fund_balance,other_capital_projects_balance,debt_service_fund_balance,total_governmental_fund_balance,cash_reserve_levy_budget_fy,sbrc_expenditures,sbrc_20pct_cap,gf_assigned_plus_unassigned_sbrc,max_cash_reserve_levy_capacity,cash_reserve_levy_amount,levying_maximum_cash_reserve,certified_enrollment,unspent_authorized_budget,uab_per_pupil,gf_assigned_plus_unassigned,assigned_unassigned_source,gf_unassigned,gf_assigned,is_focus15,is_named_focus,district_name_display,conservative_reserve_ratio,practical_cushion_ratio,broad_cushion_ratio,operating_adjacent_ratio,conservative_days_cushion,practical_days_cushion,operating_adjacent_days_cushion,crl_reliance,crl_capacity_used_pct,crl_levy_headroom,uab_cushion,operating_result_pct,operating_result_3yr_avg,fb_drawdown_years,enrollment_3yr_trend,practical_days_cushion_pctile,uab_cushion_pctile,crl_reliance_pctile,flag_low_unrestricted,flag_negative_operating,flag_multiyear_drawdown,flag_weak_uab,flag_declining_enrollment,flag_high_crl_reliance,flag_limited_levy_headroom,flag_special_ed_pressure,flag_short_term_borrowing,flag_audit_concern,risk_flag_count,cushion_band,risk_class,risk_rationale
747,Boyden-Hull,2022,8840757.17,8228314.42,2019038.97,,,754903.05,1064101.03,1759487.0,0.0,86529.78,5877297.51,2024.0,8228314.0,1645663.0,1355400.0,290263.0,290263.0,Max,594.3,2830490.0,4762.729261315834,1355400.0,SBRC (combined),,,False,False,Boyden-Hull,,0.16472389493351422,0.24537698329714533,0.25646845055782397,,60.12422165073269,93.61098445360575,0.03527611916414832,1.0,0.0,0.3439939039179303,0.06927492048738174,0.026120643664591065,0,-0.0031868500503188374,0.27692307692307694,0.5382262996941896,0.796923076923077,,False,False,False,False,True,True,False,False,False,2,Low,Low risk,60-day practical cushion; 2 risk flag(s)
747,Boyden-Hull,2023,8474647.59,8188935.02,2304751.54,1601067.93,0.0,588528.36,383848.13,1928631.97,0.0,85529.31,5463738.63,2025.0,8188935.0,1637787.0,1601068.0,36719.0,36719.0,Max,572.2,3017226.0,5273.02691366655,1601067.93,CAR (split),1601067.93,0.0,False,False,Boyden-Hull,0.19551601350965417,0.19551601350965417,0.28144704218204925,0.2673847435169903,71.36334493102378,71.36334493102378,97.59543138370147,0.004483977453761747,1.0,0.0,0.3684515743049577,0.03371379953747437,0.04146108686235161,0,-0.02901747836416072,0.4577259475218659,0.6012269938650306,0.5538461538461539,False,False,False,False,False,False,True,False,False,False,1,Low,Low risk,71-day practical cushion; 1 risk flag(s)
747,Boyden-Hull,2024,8685666.08,8254592.66,2735824.96,2013587.23,0.0,,,,,,2936780.33,2026.0,8254593.0,1650919.0,2013587.0,0.0,0.0,,568.5,3087220.0,5430.4661389621815,2013587.23,CAR (split),2013587.23,0.0,False,False,Boyden-Hull,0.24393538396599693,0.24393538396599693,0.33143064384717924,,89.03641514758888,89.03641514758888,,0.0,,0.0,0.37400028410366165,0.04963043893577819,0.05087305298687811,0,-0.03414882772680942,0.6666666666666666,0.5705329153605015,0.2554858934169279,False,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,89-day practical cushion; 1 risk flag(s)
1917,Boyer Valley,2017,5400541.0,4914016.0,1787193.0,,,242672.0,212678.0,809217.0,0.0,10273.0,3132267.0,,,,,,,,423.8,1151480.0,2717.0363378952334,,missing,,,False,False,Boyer Valley,,,0.3636929550086935,,,,,,,,0.23432565136133052,0.09008819671955087,,0,,,0.5165165165165165,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
1917,Boyer Valley,2018,5012991.0,4835139.0,1965046.0,,,301369.0,259194.0,934423.0,0.0,13914.0,3562514.0,,,,,,,,415.7,1408984.0,3389.425066153476,,missing,,,False,False,Boyer Valley,,,0.4064094124284741,,,,,,,,0.29140506612116013,0.0354782204875293,0.06278320860354009,0,,,0.6336336336336337,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
1917,Boyer Valley,2019,5058691.63,4921124.05,2102613.25,,,369772.12,308274.52,980696.91,0.0,17479.18,3888813.33,,,,,,,,406.6,1616430.0,3975.479586817511,,missing,,,False,False,Boyer Valley,,,0.42726280187958277,,,,,,,,0.3284676394207133,0.02719430043613868,0.050920239214406283,0,,,0.6666666666666666,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
1917,Boyer Valley,2020,4976022.7,5015879.16,2062756.79,,,419915.52,376063.96,898897.97,0.0,17202.09,3872914.03,2022.0,5015879.0,1003176.0,1811743.0,0.0,0.0,,393.7,1651837.0,4195.674371348743,1811743.0,SBRC (combined),,,False,False,Boyer Valley,,0.3612014847662319,0.4112453119783691,0.4449187169014654,,131.83854193967463,162.39533166903487,0.0,,0.0,0.32932153014627247,-0.008009702206543384,0.018220939572374865,1,-0.07102406795658335,0.8990825688073395,0.6238532110091743,0.23700305810397554,,True,False,False,True,False,False,False,False,False,2,Very low,Low risk,132-day practical cushion; 2 risk flag(s)
1917,Boyer Valley,2021,5365504.55,5245843.82,2182417.52,,,584705.83,561588.22,1003505.98,0.0,25454.36,4474959.26,2023.0,5245844.0,1049169.0,1930607.0,0.0,0.0,,401.3,1799740.0,4484.774482930476,1930607.0,SBRC (combined),,,False,False,Boyer Valley,,0.36802601568874005,0.41602792513178555,0.47948679303227904,,134.32949572639012,175.01267945678185,0.0,,0.0,0.34307921885482284,0.022301859757066,0.013828819328887099,0,-0.034640365648304014,0.8746177370030581,0.5626911314984709,0.2889908256880734,,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,134-day practical cushion; 1 risk flag(s)
1917,Boyer Valley,2022,5705338.28,5483486.53,2404269.27,,,658567.19,731498.29,1122038.89,0.0,0.0,5044996.67,2024.0,5483487.0,1096697.0,2132171.0,0.0,0.0,,386.6,2086535.0,5397.141748577341,2132171.0,SBRC (combined),,,False,False,Boyer Valley,,0.3888349115722183,0.4384563100221566,0.5089349950495821,,141.92474272385968,185.76127319309745,0.0,,0.0,0.38051246931758215,0.03888494233158774,0.017725699960703452,0,-0.04918839153959665,0.8861538461538462,0.617737003058104,0.2815384615384615,,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,142-day practical cushion; 1 risk flag(s)
1917,Boyer Valley,2023,5901170.31,5460920.29,2844519.29,2564042.66,0.0,702713.69,947849.15,1271281.61,4778684.54,9067.64,10652066.29,2025.0,5460920.0,1092184.0,2564043.0,0.0,0.0,,396.7,2561208.0,6456.28434585329,2564042.66,CAR (split),2564042.66,0.0,False,False,Boyer Valley,0.46952574361783994,0.46952574361783994,0.520886432861667,0.5982061953883601,171.37689642051157,171.37689642051157,218.34526131675142,0.0,,0.0,0.46900666261144053,0.07460384921512282,0.04526355043459218,0,0.007620015240030481,0.9387755102040817,0.7515337423312883,0.2723076923076923,False,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,171-day practical cushion; 0 risk flag(s)
1917,Boyer Valley,2024,5582785.11,5604488.6,2822815.8,2626985.45,0.0,,,,,,2968333.96,2026.0,5604489.0,1120898.0,2626985.0,0.0,0.0,,379.2,2593227.0,6838.678797468355,2626985.45,CAR (split),2626985.45,0.0,False,False,Boyer Valley,0.46872884173589013,0.46872884173589013,0.5036705400738972,,171.0860272335999,171.0860272335999,,0.0,,0.0,0.46270537511665205,-0.003887573956791486,0.03653373919663969,1,-0.05507101918764022,0.9434523809523809,0.7178683385579937,0.2554858934169279,False,True,False,False,True,False,False,False,False,False,2,Very low,Low risk,171-day practical cushion; 2 risk flag(s)
846,Brooklyn-Guernsey-Malcom,2017,6082250.0,6474656.0,804449.0,,,1018401.0,562229.0,1464999.0,0.0,239992.0,4184967.0,,,,,,,,533.9,2552673.0,4781.181869263907,,missing,,,False,False,Brooklyn-Guernsey-Malcom,,,0.12424582865869631,,,,,,,,0.3942561581650052,-0.06451658514529984,,0,,,0.8588588588588588,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
846,Brooklyn-Guernsey-Malcom,2018,6827389.0,6885130.0,746711.0,,,1198963.0,933774.0,1674372.0,6088596.0,168972.0,10911621.0,,,,,,,,527.1,2533434.0,4806.3631189527605,,missing,,,False,False,Brooklyn-Guernsey-Malcom,,,0.10845270895393405,,,,,,,,0.367957322519691,-0.008457259429629688,-0.036486922287464765,1,,,0.7987987987987988,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
846,Brooklyn-Guernsey-Malcom,2019,6747819.26,6566233.17,928296.95,,,1192361.11,996821.72,1976120.48,5554890.67,167464.73,10936574.6,,,,,,,,563.1,2403768.0,4268.811933937133,,missing,,,False,False,Brooklyn-Guernsey-Malcom,,,0.14137435055477934,,,,,,,,0.3660802072918163,0.026910336955290628,-0.015354502539879633,0,,,0.7584097859327217,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
846,Brooklyn-Guernsey-Malcom,2020,7508259.15,6865899.38,1570656.72,,,1030262.21,1273307.02,2330071.99,627299.46,231085.99,7196022.9,2022.0,6865899.0,1373180.0,544471.0,828709.0,450000.0,,551.6,2736460.0,4960.949963741842,544471.0,SBRC (combined),,,False,False,Brooklyn-Guernsey-Malcom,,0.07930075433176535,0.22876197757503403,0.22935570751111123,,28.944775331094352,83.7148332415556,0.06554130421876354,0.5430132893452346,378709.0,0.3985581274277282,0.08555375582634231,0.03466894445066775,0,0.033152275707061335,0.09785932721712538,0.7400611620795107,0.8746177370030581,,False,False,False,False,True,False,False,False,False,1,Moderate,Moderate risk,29-day practical cushion; 1 risk flag(s)
846,Brooklyn-Guernsey-Malcom,2021,7246732.03,6718272.43,2099116.32,,,920993.03,794658.01,1002752.54,0.0,309999.87,5275398.140000001,2023.0,6718272.0,1343654.0,1303167.0,40487.0,14076.0,,540.8,2995566.0,5539.138313609468,1303167.0,SBRC (combined),,,False,False,Brooklyn-Guernsey-Malcom,,0.19397352720928587,0.31244882399030666,0.33106130380604415,,70.80033743138934,120.83737588920611,0.002095181484029221,0.3476671524192951,26411.0,0.4458833771943363,0.07292385006266067,0.06179598094809787,0,0.025991273003225065,0.42507645259938837,0.7828746177370031,0.5840978593272171,,False,False,False,False,False,False,False,False,False,0,Low,Low risk,71-day practical cushion; 0 risk flag(s)
846,Brooklyn-Guernsey-Malcom,2022,8025267.16,7126915.52,2997467.96,,,1121919.77,913248.29,1324881.14,0.0,313972.49,6821241.03,2024.0,7126916.0,1425383.0,2407113.0,0.0,0.0,,536.7,3373806.0,6286.2045835662375,2407113.0,SBRC (combined),,,False,False,Brooklyn-Guernsey-Malcom,,0.33774961878599624,0.4205841856253686,0.4951697210520604,,123.27861085688863,180.73694818400205,0.0,,0.0,0.4733893632571079,0.11194040299089564,0.09013933629329955,0,-0.046883324453915784,0.8092307692307692,0.7828746177370031,0.2815384615384615,,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,123-day practical cushion; 1 risk flag(s)
846,Brooklyn-Guernsey-Malcom,2023,7287405.32,7370570.13,2914303.15,2672173.02,0.0,980878.17,1378083.39,578122.6,262.89,308245.76,6294290.23,2025.0,7370570.0,1474114.0,2672173.0,0.0,0.0,,531.8,3418024.0,6427.273411056789,2672173.02,CAR (split),2672173.02,0.0,False,False,Brooklyn-Guernsey-Malcom,0.36254631227557427,0.36254631227557427,0.39539724859791814,0.4956266782037932,132.3294039805846,132.3294039805846,180.9037375443845,0.0,,0.0,0.4637394312399006,-0.011412129056655736,0.057817374665633525,1,-0.035895576504713686,0.8513119533527697,0.7423312883435583,0.2723076923076923,False,True,False,False,True,False,False,False,False,False,2,Very low,Low risk,132-day practical cushion; 2 risk flag(s)
846,Brooklyn-Guernsey-Malcom,2024,7675890.18,7848901.0,2741292.33,2491360.0,0.0,,,,,,2863677.5,2026.0,7848901.0,1569780.0,2491360.0,0.0,0.0,,514.7,3437324.0,6678.305809209248,2491360.0,CAR (split),2491360.0,0.0,False,False,Brooklyn-Guernsey-Malcom,0.31741513875636856,0.31741513875636856,0.3492581101481596,,115.85652564607453,115.85652564607453,,0.0,,0.0,0.4379369799670043,-0.02253951215336438,0.025996253926958507,2,-0.048261834319526464,0.8035714285714286,0.6865203761755486,0.2554858934169279,False,True,True,False,True,False,False,False,False,False,3,Very low,Low risk,116-day practical cushion; 3 risk flag(s)
882,Burlington,2017,50596472.0,50250699.0,11407357.0,,,897407.0,1476136.0,3530647.0,0.0,3691895.0,22310524.0,,,,,,,,4457.5,19234049.0,4314.985754346607,,missing,,,True,False,Burlington CSD,,,0.22700892180624194,,,,,,,,0.3827618198903064,0.006833934982660451,,0,,,0.8498498498498499,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
882,Burlington,2018,50645511.0,49257220.0,12795651.0,,,1356426.0,1373753.0,4453073.0,0.0,3714794.0,24800728.0,,,,,,,,4422.7,20098649.0,4544.429647048183,,missing,,,True,False,Burlington CSD,,,0.2597720902641278,,,,,,,,0.40803457848412883,0.027411926004656167,0.01712293049365831,0,,,0.8408408408408409,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
882,Burlington,2019,50470331.77,49874915.36,13391067.58,,,1489101.39,1313511.33,5684514.63,0.0,3830035.25,26788435.26,,,,,,,,4263.3,21504725.0,5044.150071540825,,missing,,,True,False,Burlington CSD,,,0.2684930387017703,,,,,,,,0.4311731627969223,0.011797354784854506,0.015347738590723707,0,,,0.8379204892966361,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
882,Burlington,2020,49347879.89,49365101.8,13373845.67,,,2326638.61,1341578.19,6855306.17,0.0,4129212.05,29080159.5,2022.0,49365102.0,9873020.0,11967445.0,0.0,0.0,,4137.4,23320736.0,5636.567892879587,11967445.0,SBRC (combined),,,True,False,Burlington CSD,,0.24242723226795818,0.27091700781218686,0.28955847529519324,,88.48593977780473,105.68884348274554,0.0,,0.0,0.4724134084536619,-0.00034898986619861497,0.012953430307770686,1,-0.07181155356141343,0.6788990825688074,0.8440366972477065,0.23700305810397554,,True,False,False,True,False,False,False,False,False,2,Very low,Low risk,88-day practical cushion; 2 risk flag(s)
882,Burlington,2021,52003573.48,51243535.22,14133883.93,,,3399858.5,1497179.45,7855395.05,0.0,4099169.13,32032771.65,2023.0,51243535.0,10248707.0,12614018.0,0.0,0.0,,4085.6,24560543.0,6011.489866849423,12614018.0,SBRC (combined),,,True,False,Burlington CSD,,0.24615823139143678,0.2758178933073228,0.3125053029860027,,89.84775445787443,114.06443558989099,0.0,,0.0,0.479290566011031,0.014615116022599876,0.00868782698041859,0,-0.0762204083478418,0.6146788990825688,0.8165137614678899,0.2889908256880734,,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,90-day practical cushion; 1 risk flag(s)
882,Burlington,2022,54842294.57,53733039.83,15243138.67,,,4138438.91,1492974.78,3727742.53,0.0,809624.71,26440054.31,2024.0,53733040.0,10746608.0,13837757.0,0.0,0.0,,3913.1,25659924.0,6557.441414735121,13837757.0,SBRC (combined),,,True,False,Burlington CSD,,0.2575279017114934,0.283682790294874,0.3345464162621897,,93.9976841246951,122.10944193569925,0.0,,0.0,0.4775446183797266,0.020226264212635445,0.01149746345634557,0,-0.08214294091431526,0.6461538461538462,0.7859327217125383,0.2815384615384615,,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,94-day practical cushion; 1 risk flag(s)
882,Burlington,2023,58235855.42,58524699.38,14954294.71,13506891.96,238499.46,4723208.68,1403119.78,40281886.01,0.0,4091408.11,66506133.66,2025.0,58524699.0,11704940.0,13745391.0,0.0,0.0,,3916.8,26063873.0,6654.379340277777,13745391.420000002,CAR (split),13506891.96,238499.46,True,False,Burlington CSD,0.23078959999947973,0.23486479325167275,0.25552108542928154,0.3155693287732015,84.2382039998101,85.72564953686056,115.18280500221854,0.0,,0.0,0.44534825938647987,-0.004959898981767217,0.009960493751156036,1,-0.053318509208681655,0.6034985422740525,0.7147239263803681,0.2723076923076923,False,True,False,False,True,False,False,False,False,False,2,Very low,Low risk,86-day practical cushion; 2 risk flag(s)
882,Burlington,2024,52778889.21,57994097.68,9739086.24,8570770.1,249146.14,,,,,,10039496.75,2026.0,57994098.0,11598820.0,8819916.0,2778904.0,2778904.0,Max,3860.2,23999223.0,6217.093155795037,8819916.24,CAR (split),8570770.1,249146.14,True,False,Burlington CSD,0.14778693768617315,0.15208299797449318,0.16793236949281215,,53.9422322554532,55.51029426069001,,0.04791701416467318,1.0,0.0,0.41382181911723126,-0.09881239541153274,-0.027848676726888167,2,-0.05516937536714316,0.33035714285714285,0.6489028213166145,0.780564263322884,False,True,True,False,True,True,True,False,False,False,5,Low,Moderate risk,56-day practical cushion; 5 risk flag(s)
916,CAL,2017,3819585.0,3539156.0,92692.0,,,38829.0,471501.0,505361.0,0.0,127044.0,1280450.0,,,,,,,,261.1,1087692.0,4165.806204519341,,missing,,,False,False,CAL,,,0.026190425061794392,,,,,,,,0.30733090036155514,0.073418709100596,,0,,,0.7177177177177178,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
916,CAL,2018,3764835.0,3701697.0,155829.0,,,115416.0,536231.0,372949.0,0.0,131500.0,1320888.0,,,,,,,,261.2,1040947.0,3985.248851454824,,missing,,,False,False,CAL,,,0.04209663837964047,,,,,,,,0.28120805133429344,0.016770456075764276,0.04509458258818014,0,,,0.5855855855855856,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
916,CAL,2019,3702204.99,3329605.19,528429.13,,,216487.08,552809.12,146890.32,0.0,130315.52,1583555.21,,,,,,,,256.8,1121677.0,4367.901090342679,,missing,,,False,False,CAL,,,0.1587062428864126,,,,,,,,0.3368798809446834,0.10064267132868844,0.06361061216834957,0,,,0.6850152905198776,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
916,CAL,2020,3521958.65,3641613.14,408774.64,,,252986.96,484311.47,95238.82,0.0,137653.27,1387895.04,2022.0,3641613.0,728323.0,320360.0,407963.0,407596.0,,240.6,844702.0,3510.814630091438,320360.0,SBRC (combined),,,False,False,CAL,,0.08797200242967049,0.11225097897136871,0.1574431269764146,,32.109780886829725,57.46674134639133,0.1119273202095267,0.9991004086154872,367.0,0.23195819202256063,-0.0339738486140376,0.02781309293013837,1,-0.07851397931826896,0.11926605504587157,0.3363914373088685,0.9724770642201835,,True,False,False,True,True,True,False,False,False,4,Moderate,High risk,32-day practical cushion; 4 risk flag(s)
916,CAL,2021,3718735.02,3468264.16,659245.5,,,377627.75,491408.06,-147248.5,0.0,0.0,1390135.0,2023.0,3468264.0,693653.0,545196.0,148457.0,148457.0,Max,247.5,931357.0,3763.058585858586,545196.0,SBRC (combined),,,False,False,CAL,,0.15719563875434447,0.19007937965140462,0.26607654648773926,,57.37640814533573,97.11793946802483,0.042804409684872445,1.0,0.0,0.2685369271295644,0.06735377988830188,0.044674200867650914,0,-0.05245022970903518,0.27217125382262997,0.37003058103975534,0.8073394495412844,,False,False,False,True,True,True,False,False,False,3,Low,Low risk,57-day practical cushion; 3 risk flag(s)
916,CAL,2022,4077335.16,3739873.02,996707.64,,,336177.82,237299.12,-87273.56,0.0,0.0,1506552.86,2024.0,3739873.0,747975.0,908896.0,0.0,0.0,,248.8,993519.0,3993.243569131833,908896.0,SBRC (combined),,,False,False,CAL,,0.2430285721305051,0.266508417443542,0.33291874171706504,,88.70542882763436,121.51534072672874,0.0,,0.0,0.265655810955849,0.08276536677941386,0.038715099351226044,0,-0.03115264797507788,0.6,0.37003058103975534,0.2815384615384615,,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,89-day practical cushion; 1 risk flag(s)
916,CAL,2023,4481822.8,4426595.24,1051935.2,996697.82,0.0,462256.32,228966.88,430895.92,0.0,0.0,2183486.76,2025.0,4426595.0,885319.0,996698.0,0.0,0.0,,269.6,1067683.0,3960.248516320474,996697.82,CAR (split),996697.82,0.0,False,False,CAL,0.22516127315945875,0.22516127315945875,0.23763979830240814,0.32958833164064033,82.18386470320245,82.18386470320245,120.29974104883372,0.0,,0.0,0.24119734064504167,0.012322566612852161,0.05414723776018931,0,0.1205320033250209,0.5743440233236151,0.3128834355828221,0.2723076923076923,False,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,82-day practical cushion; 0 risk flag(s)
916,CAL,2024,4223266.62,4428438.26,846763.56,834279.72,0.0,,,,,,859709.53,2026.0,4428438.0,885688.0,834280.0,51408.0,51408.0,Max,280.8,1088846.0,3877.656695156695,834279.72,CAR (split),834279.72,0.0,False,False,CAL,0.18839140821622294,0.18839140821622294,0.19121042459785814,,68.76286399892138,68.76286399892138,,0.011608607139077513,1.0,0.0,0.24587584517888256,-0.04858126622372699,0.01550222238951301,1,0.13454545454545458,0.4732142857142857,0.3103448275862069,0.5705329153605015,False,True,False,False,False,False,True,False,False,False,2,Low,Low risk,69-day practical cushion; 2 risk flag(s)
